"indnaics_str","bea_detail","naics_multi_io","match_type","n_bea","match_quality"
"92811P1","928110",FALSE,"manual_govt",1,"clean"
"92811P2","928110",FALSE,"manual_govt",1,"clean"
"92811P3","928110",FALSE,"manual_govt",1,"clean"
"92811P4","928110",FALSE,"manual_govt",1,"clean"
"92811P5","928110",FALSE,"manual_govt",1,"clean"
"92811P6","928110",FALSE,"manual_govt",1,"clean"
"92811P7","928110",FALSE,"manual_govt",1,"clean"
"9281P","928110",FALSE,"manual_govt",1,"clean"
"92M1","928110",FALSE,"manual_govt",1,"clean"
"92M2","928110",FALSE,"manual_govt",1,"clean"
"92MP","928110",FALSE,"manual_govt",1,"clean"
